,Component Name,Sample,Intensity,Cohort Name,Formula,Name,Parent Formula,Isotopologue,Metab,Sample Number,Background Sample,Condition,Label Type,Metadata,Label,frag_keys,Background Corrected,NA Corrected,NA Corrected with zero,Frac Enrichment
1711,Malate 136/118,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1400.0,2G Gln,C4H3O4,Malate 133/115,C4H5O5,M+3,Malate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_136.0_118.0,"MultiquantKey(name='Malate 136/118', formula='C4H3O4', parent='Malate 133/115', parent_formula='C4H5O5')",205.0,207.45,207.45,0.0001
1712,Malate 137/119,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C4H3O4,Malate 133/115,C4H5O5,M+4,Malate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_137.0_119.0,"MultiquantKey(name='Malate 137/119', formula='C4H3O4', parent='Malate 133/115', parent_formula='C4H5O5')",0.0,-2.28,0.0,-0.0
1713,Lactate 89/89,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1669701.5,2G Gln,C3H5O3,Lactate 89/89,C3H5O3,M+0,Lactate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_89.0_89.0,"MultiquantKey(name='Lactate 89/89', formula='C3H5O3', parent='Lactate 89/89', parent_formula='C3H5O3')",1669702.0,1725303.08,1725303.08,1.0052
1714,Lactate 90/90,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",81000.0,2G Gln,C3H5O3,Lactate 89/89,C3H5O3,M+1,Lactate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_90.0_90.0,"MultiquantKey(name='Lactate 90/90', formula='C3H5O3', parent='Lactate 89/89', parent_formula='C3H5O3')",58174.0,3864.39,3864.39,0.0023
1715,Lactate 91/91,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",10000.0,2G Gln,C3H5O3,Lactate 89/89,C3H5O3,M+2,Lactate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_91.0_91.0,"MultiquantKey(name='Lactate 91/91', formula='C3H5O3', parent='Lactate 89/89', parent_formula='C3H5O3')",-9426.0,-10822.09,0.0,-0.0063
1716,Lactate 92/92,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1500.0,2G Gln,C3H5O3,Lactate 89/89,C3H5O3,M+3,Lactate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_92.0_92.0,"MultiquantKey(name='Lactate 92/92', formula='C3H5O3', parent='Lactate 89/89', parent_formula='C3H5O3')",-1998.0,-1893.37,0.0,-0.0011
1717,Glycerol 3P 171/79,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",40733.0,2G Gln,PO3,Glycerol 3P 171/79,C3H8O6P,M+0,Glycerol 3P,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_171.0_79.0,"MultiquantKey(name='Glycerol 3P 171/79', formula='PO3', parent='Glycerol 3P 171/79', parent_formula='C3H8O6P')",40733.0,42089.41,42089.41,1.0524
1718,Glycerol 3P 172/79,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1133.0,2G Gln,PO3,Glycerol 3P 171/79,C3H8O6P,M+1,Glycerol 3P,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_172.0_79.0,"MultiquantKey(name='Glycerol 3P 172/79', formula='PO3', parent='Glycerol 3P 171/79', parent_formula='C3H8O6P')",-14.0,-1370.72,0.0,-0.0343
1719,Glycerol 3P 173/79,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",67.0,2G Gln,PO3,Glycerol 3P 171/79,C3H8O6P,M+2,Glycerol 3P,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_173.0_79.0,"MultiquantKey(name='Glycerol 3P 173/79', formula='PO3', parent='Glycerol 3P 171/79', parent_formula='C3H8O6P')",-326.0,-329.31,0.0,-0.0082
1720,Glycerol 3P 174/79,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,PO3,Glycerol 3P 171/79,C3H8O6P,M+3,Glycerol 3P,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_174.0_79.0,"MultiquantKey(name='Glycerol 3P 174/79', formula='PO3', parent='Glycerol 3P 171/79', parent_formula='C3H8O6P')",-400.0,-396.38,0.0,-0.0099
1721,Glutamine 145/127,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",57400.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+0,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_145.0_127.0,"MultiquantKey(name='Glutamine 145/127', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",57400.0,60585.7,60585.7,0.8198
1722,Glutamine 146/128,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",6800.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+1,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_146.0_128.0,"MultiquantKey(name='Glutamine 146/128', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",4206.0,1207.05,1207.05,0.0163
1723,Glutamine 147/129,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",13400.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+2,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_147.0_129.0,"MultiquantKey(name='Glutamine 147/129', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",12099.0,12315.15,12315.15,0.1666
1724,Glutamine 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",400.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+3,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_148.0_130.0,"MultiquantKey(name='Glutamine 148/130', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",401.0,7.01,7.01,0.0001
1725,Glutamine 149/131,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+4,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_149.0_131.0,"MultiquantKey(name='Glutamine 149/131', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",0.0,-8.9,0.0,-0.0001
1726,Glutamine 150/132,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C5H7N2O2,Glutamine 145/127,C5H9N2O3,M+5,Glutamine,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_150.0_132.0,"MultiquantKey(name='Glutamine 150/132', formula='C5H7N2O2', parent='Glutamine 145/127', parent_formula='C5H9N2O3')",-200.0,-200.0,0.0,-0.0027
1727,Glutamate 146/128,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",259000.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+0,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_146.0_128.0,"MultiquantKey(name='Glutamate 146/128', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",259000.0,273374.5,273374.5,0.9238
1728,Glutamate 146/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",2666.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+0,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_146.0_41.0,"MultiquantKey(name='Glutamate 146/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",2666.0,2813.96,2813.96,1.173
1729,Glutamate 147/129,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",23400.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+1,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_147.0_129.0,"MultiquantKey(name='Glutamate 147/129', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",13708.0,-57.86,0.0,-0.0002
1730,Glutamate 147/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",133.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+1,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_147.0_41.0,"MultiquantKey(name='Glutamate 147/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-208.0,-306.01,0.0,-0.1276
1731,Glutamate 147/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",134.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+1,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_147.0_42.0,"MultiquantKey(name='Glutamate 147/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-60.0,-121.85,0.0,-0.0508
1732,Glutamate 148/130,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",26600.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",22821.0,22972.3,22972.3,0.0776
1733,Glutamate 148/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",200.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_148.0_41.0,"MultiquantKey(name='Glutamate 148/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",1.0,5.65,5.65,0.0024
1734,Glutamate 148/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_148.0_42.0,"MultiquantKey(name='Glutamate 148/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",1.0,7.65,7.65,0.0032
1735,Glutamate 148/43,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",133.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_148.0_43.0,"MultiquantKey(name='Glutamate 148/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",133.0,138.09,138.09,0.0576
1736,Glutamate 149/131,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1200.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+3,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_149.0_131.0,"MultiquantKey(name='Glutamate 149/131', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",404.0,-346.97,0.0,-0.0012
1737,Glutamate 149/41,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_149.0_41.0,"MultiquantKey(name='Glutamate 149/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-67.0,-68.5,0.0,-0.0286
1738,Glutamate 149/42,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_149.0_42.0,"MultiquantKey(name='Glutamate 149/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,-0.04,0.0,-0.0
1739,Glutamate 149/43,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_149.0_43.0,"MultiquantKey(name='Glutamate 149/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,-4.44,0.0,-0.0019
1740,Glutamate 150/132,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",200.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+4,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_150.0_132.0,"MultiquantKey(name='Glutamate 150/132', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",200.0,193.25,193.25,0.0007
1741,Glutamate 150/43,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+4,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_150.0_43.0,"MultiquantKey(name='Glutamate 150/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
1742,Glutamate 151/133,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C5H6NO3,Glutamate 146/128,C5H8NO4,M+5,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_151.0_133.0,"MultiquantKey(name='Glutamate 151/133', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",-200.0,-202.22,0.0,-0.0007
1743,Glutamate 151/43,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,C2HO,Glutamate 146/41,C5H8NO4,M+5,Glutamate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_151.0_43.0,"MultiquantKey(name='Glutamate 151/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-67.0,-67.0,0.0,-0.0279
1744,DHAP 169/97,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",8267.0,2G Gln,PO4H2,DHAP 169/97,C3H6O6P,M+0,DHAP,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_169.0_97.0,"MultiquantKey(name='DHAP 169/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",8267.0,8542.29,8542.29,1.0364
1745,DHAP 170/97,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",100.0,2G Gln,PO4H2,DHAP 169/97,C3H6O6P,M+1,DHAP,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_170.0_97.0,"MultiquantKey(name='DHAP 170/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",-162.0,-440.89,0.0,-0.0535
1746,DHAP 171/97,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",201.0,2G Gln,PO4H2,DHAP 169/97,C3H6O6P,M+2,DHAP,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_171.0_97.0,"MultiquantKey(name='DHAP 171/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",137.0,142.12,142.12,0.0172
1747,DHAP 172/97,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",0.0,2G Gln,PO4H2,DHAP 169/97,C3H6O6P,M+3,DHAP,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_172.0_97.0,"MultiquantKey(name='DHAP 172/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",0.0,-1.52,0.0,-0.0002
1748,Citrate 191/111,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",1991626.0,2G Gln,C5H3O3,Citrate 191/111,C6H7O7,M+0,Citrate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_191.0_111.0,"MultiquantKey(name='Citrate 191/111', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",1991626.0,2124268.29,2124268.29,0.9466
1749,Citrate 191/67,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",95100.0,2G Gln,C4H3O,Citrate 191/67,C6H7O7,M+0,Citrate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_191.0_67.0,"MultiquantKey(name='Citrate 191/67', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",95100.0,101433.66,101433.66,1.0196
1750,Citrate 192/111,"AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-2G2 Glc-5.5mMNA Gln-0.5mMC13[1,2] Pyr-0.23mM_Lac-0.9mMNA | Sample Number=16 ",44000.0,2G Gln,C5H3O3,Citrate 191/111,C6H7O7,M+1,Citrate,16,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1G2 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=13 ,2G2,Gln,2,C13_192.0_111.0,"MultiquantKey(name='Citrate 192/111', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",35169.0,15013.83,15013.83,0.0067
